time,lat,lng
2015/5/27 5:00,124.358,66.13899
2015/5/27 4:00,124.35912,66.13858
2015/5/27 3:00,124.36034,66.13827
2015/5/27 2:01,124.3602,66.13842
2015/5/27 1:02,124.35936,66.13808
2015/5/27 0:00,124.35846,66.13894
2015/5/26 23:00,124.3603,66.13832
2015/5/26 22:00,124.36116,66.13823
2015/5/26 21:00,124.36016,66.13845
2015/5/26 20:00,124.36118,66.13834
2015/5/26 19:00,124.36046,66.13841
2015/5/26 18:00,124.3604,66.13841
2015/5/26 17:00,124.36002,66.13856
2015/5/26 16:00,124.35988,66.1385
2015/5/26 15:01,124.35708,66.13902
2015/5/26 14:01,124.35944,66.13866
2015/5/26 13:00,124.36036,66.13855
2015/5/26 12:01,124.3572,66.13967
2015/5/26 11:00,124.35578,66.14002
2015/5/26 10:00,124.35546,66.13982
2015/5/26 9:03,124.3572,66.13944
2015/5/26 8:01,124.35908,66.1387
2015/5/26 7:01,124.358,66.13933
2015/5/26 6:00,124.359,66.13884
2015/5/26 5:00,124.35822,66.13898
2015/5/26 4:01,124.35826,66.13885
2015/5/26 3:00,124.35806,66.13902
2015/5/26 2:01,124.35824,66.13905
2015/5/26 1:01,124.35834,66.13893
2015/5/26 0:02,124.35772,66.13916
2015/5/25 23:01,124.35682,66.13958
2015/5/25 22:01,124.3566,66.13955
2015/5/25 21:01,124.3574,66.13937
2015/5/25 20:01,124.35564,66.14009
2015/5/25 19:01,124.3568,66.13965
2015/5/25 18:00,124.35772,66.13922
2015/5/25 17:01,124.3569,66.13917
2015/5/25 16:00,124.35682,66.13959
2015/5/25 15:01,124.35904,66.13867
2015/5/25 14:02,124.35846,66.13886
2015/5/25 13:00,124.35762,66.13922
2015/5/25 12:03,124.35826,66.13903
2015/5/25 11:00,124.35798,66.1391
2015/5/25 10:00,124.36584,66.14571
2015/5/25 9:00,124.36964,66.14564
2015/5/25 8:01,124.3693,66.14568
2015/5/25 7:01,124.35858,66.13833
2015/5/25 5:00,124.35868,66.13837
2015/5/25 4:00,124.35812,66.13875
2015/5/25 3:01,124.35852,66.13838
2015/5/25 2:00,124.35924,66.13875
2015/5/25 1:00,124.36138,66.13821
2015/5/25 0:00,124.3604,66.1382
2015/5/24 23:00,124.35932,66.13866
2015/5/24 22:02,124.35984,66.13853
2015/5/24 21:00,124.35914,66.13868
2015/5/24 20:01,124.3592,66.13873
2015/5/24 19:04,124.35994,66.13785
2015/5/24 18:00,124.36054,66.13829
2015/5/24 17:00,124.35676,66.13956
2015/5/24 16:01,124.359,66.13857
2015/5/24 15:01,124.359,66.13862
2015/5/24 14:01,124.35764,66.13902
2015/5/24 13:01,124.3591,66.13864
2015/5/24 12:01,124.35962,66.13851
2015/5/24 11:00,124.34726,66.14129
2015/5/24 10:02,124.35872,66.13856
2015/5/24 9:01,124.35862,66.13838
2015/5/24 8:00,124.35846,66.13842
2015/5/24 7:00,124.35866,66.1379
2015/5/24 6:01,124.3592,66.13895
2015/5/24 5:01,124.35872,66.13848
2015/5/24 4:00,124.35878,66.13847
2015/5/24 3:05,124.35932,66.13862
2015/5/24 2:00,124.35914,66.13862
2015/5/24 1:01,124.35902,66.13867
2015/5/24 0:00,124.35958,66.13864
2015/5/23 23:00,124.36192,66.13807
2015/5/23 22:00,124.35834,66.139
2015/5/23 21:00,124.36178,66.13815
2015/5/23 20:01,124.33342,66.09541
2015/5/23 19:01,124.35416,66.05099
2015/5/23 18:00,124.38488,66.0378
2015/5/23 17:00,124.38502,66.03768
2015/5/23 16:01,124.36998,66.03036
2015/5/23 15:00,124.36702,66.02934
2015/5/23 14:01,124.35956,66.02581
2015/5/23 13:01,124.36002,66.02372
2015/5/23 11:00,124.44884,65.9532
2015/5/23 10:01,124.44858,65.95297
2015/5/23 9:03,124.47164,65.81975
2015/5/23 8:01,124.47162,65.81944
2015/5/23 7:02,124.46738,65.80723
2015/5/23 6:00,124.46692,65.80703
2015/5/23 5:01,124.4668,65.80714
2015/5/23 4:02,124.46698,65.807
2015/5/23 3:04,124.46648,65.807
2015/5/23 2:00,124.46746,65.8072
2015/5/23 1:00,124.46756,65.80616
2015/5/23 0:00,124.46582,65.80699
2015/5/22 23:00,124.46776,65.80621
2015/5/22 22:00,124.7022,65.8304
2015/5/22 21:00,124.79792,65.84201
2015/5/22 20:01,124.8197,65.82636
2015/5/22 19:00,124.76936,65.81859
2015/5/22 18:01,124.76144,65.81813
2015/5/22 17:00,124.7612,65.81816
2015/5/22 16:01,124.75932,65.81766
2015/5/22 15:02,124.75998,65.81871
2015/5/22 14:00,124.76002,65.81437
2015/5/22 13:00,124.75892,65.81302
2015/5/22 12:00,124.75672,65.81249
2015/5/22 11:01,124.75026,65.81154
2015/5/22 10:01,124.75208,65.81191
2015/5/22 9:00,124.75044,65.81108
2015/5/22 8:00,124.74924,65.81166
2015/5/22 7:01,124.7503,65.8127
2015/5/22 6:01,124.74766,65.79337
2015/5/22 5:01,124.74754,65.79338
2015/5/22 4:00,124.7476,65.79341
2015/5/22 3:01,124.74714,65.79317
2015/5/22 2:01,124.7477,65.79304
2015/5/22 1:01,124.74764,65.79277
2015/5/22 0:00,124.74792,65.79284
2015/5/21 23:00,124.74816,65.79343
2015/5/21 22:01,124.74774,65.79265
2015/5/21 21:00,124.71944,65.78677
2015/5/21 20:01,124.72042,65.78498
2015/5/21 19:01,124.724,65.78224
2015/5/21 18:00,124.72176,65.78431
2015/5/21 17:00,124.72012,65.78496
2015/5/21 16:03,124.72054,65.78513
2015/5/21 15:01,124.72032,65.78495
2015/5/21 14:00,124.72136,65.7844
2015/5/21 13:00,124.70954,65.74674
2015/5/21 12:01,124.71152,65.74493
2015/5/21 9:00,124.69082,65.65285
2015/5/21 8:00,124.68952,65.63585
2015/5/21 7:01,124.69018,65.63648
2015/5/21 6:05,124.89764,65.71593
2015/5/21 5:00,124.8977,65.71599
2015/5/21 4:01,124.89924,65.71574
2015/5/21 3:00,124.89724,65.71592
2015/5/21 2:01,124.89778,65.71585
2015/5/21 1:02,124.89754,65.71613
2015/5/21 0:00,124.89756,65.71603
2015/5/20 23:00,124.8975,65.71727
2015/5/20 22:00,124.8975,65.71687
2015/5/20 21:00,124.89814,65.71614
2015/5/20 20:01,124.9004,65.7143
2015/5/20 19:01,124.8796,65.69127
2015/5/20 18:01,124.88104,65.68976
2015/5/20 17:00,124.88102,65.68958
2015/5/20 16:01,124.88052,65.68957
2015/5/20 15:01,124.8811,65.68881
2015/5/20 14:00,124.87838,65.69137
2015/5/20 13:01,124.8799,65.68988
2015/5/20 12:00,124.8948,65.68899
2015/5/20 11:00,124.88896,65.69119
2015/5/20 10:00,124.88804,65.69224
2015/5/20 9:00,124.8869,65.68441
2015/5/20 8:01,124.8884,65.68432
2015/5/20 7:01,124.88162,65.68583
2015/5/20 6:00,124.8798,65.68737
2015/5/20 5:01,124.88118,65.68657
2015/5/20 4:00,124.87842,65.68763
2015/5/20 3:00,124.87994,65.68747
2015/5/20 2:00,124.8806,65.68672
2015/5/20 1:01,124.88068,65.68652
2015/5/20 0:00,124.881,65.68633
2015/5/19 23:00,124.8807,65.68667
2015/5/19 22:04,124.8812,65.68643
2015/5/19 21:00,124.8809,65.68644
2015/5/19 20:00,124.88532,65.68459
2015/5/19 19:01,124.88814,65.68446
2015/5/19 18:00,124.88836,65.68429
2015/5/19 17:02,124.8882,65.6844
2015/5/19 16:00,124.88774,65.68447
2015/5/19 15:04,124.88768,65.68479
2015/5/19 14:01,124.89098,65.68391
2015/5/19 13:00,124.8915,65.68413
2015/5/19 12:01,124.89406,65.68251
2015/5/19 11:03,125.01168,65.50196
2015/5/19 10:02,125.12818,65.16226
2015/5/19 9:00,125.12828,65.16224
2015/5/19 8:00,125.126,65.1599
2015/5/19 7:00,125.12712,65.16007
2015/5/19 6:02,125.12826,65.16186
2015/5/19 5:00,125.12804,65.16113
2015/5/19 4:00,125.12808,65.16124
2015/5/19 3:00,125.1276,65.16134
2015/5/19 2:01,125.12818,65.16109
2015/5/19 1:01,125.12814,65.16136
2015/5/19 0:03,125.12838,65.16195
2015/5/18 23:00,125.09982,65.15544
2015/5/18 22:01,125.12976,65.16671
2015/5/18 21:00,125.12942,65.16724
2015/5/18 20:01,125.1296,65.16694
2015/5/18 19:01,125.12854,65.16895
2015/5/18 18:00,125.12896,65.17228
2015/5/18 17:01,125.12822,65.17241
2015/5/18 16:02,125.12914,65.17231
2015/5/18 15:00,125.12806,65.17214
2015/5/18 14:00,125.12824,65.17292
2015/5/18 13:00,125.12706,65.17394
2015/5/18 12:01,125.12758,65.17439
2015/5/18 11:03,125.12692,65.17425
2015/5/18 10:02,125.12732,65.17441
2015/5/18 9:00,125.12668,65.17565
2015/5/18 8:01,125.12646,65.17563
2015/5/18 7:01,125.12694,65.17611
2015/5/18 6:02,125.3484,64.76618
2015/5/18 5:02,125.54516,64.55773
2015/5/18 4:01,125.54568,64.55757
2015/5/18 3:00,125.54718,64.55677
2015/5/18 2:00,125.54616,64.55758
2015/5/18 1:00,125.54608,64.55781
2015/5/18 0:00,125.54678,64.55717
2015/5/17 23:00,125.54638,64.55659
2015/5/17 22:02,125.54758,64.5569
2015/5/17 21:00,125.5467,64.5567
2015/5/17 20:02,125.54764,64.55568
2015/5/17 19:01,125.549,64.55525
2015/5/17 18:00,125.54794,64.55457
2015/5/17 17:00,125.54716,64.55579
2015/5/17 16:03,125.54902,64.55593
2015/5/17 15:00,125.54838,64.55441
2015/5/17 14:00,125.56952,64.56078
2015/5/17 13:02,125.57334,64.56671
2015/5/17 12:01,125.57332,64.56623
2015/5/17 11:00,125.57258,64.56642
2015/5/17 10:06,125.57236,64.56732
2015/5/17 9:02,125.57252,64.56669
2015/5/17 8:00,125.5732,64.56659
2015/5/17 7:01,125.57276,64.56597
2015/5/17 6:01,125.57264,64.56616
2015/5/17 5:01,125.57278,64.56649
2015/5/17 4:01,125.57206,64.56667
2015/5/17 3:00,125.57258,64.56633
2015/5/17 2:00,125.57274,64.56634
2015/5/17 1:00,125.57286,64.56687
2015/5/17 0:01,125.57244,64.56688
2015/5/16 23:03,125.57268,64.56655
2015/5/16 22:01,125.57388,64.56577
2015/5/16 21:00,125.57098,64.5662
2015/5/16 20:02,125.57248,64.56664
2015/5/16 19:01,125.57066,64.56651
2015/5/16 18:01,125.57268,64.56664
2015/5/16 17:00,125.57292,64.56664
2015/5/16 16:04,125.57252,64.56714
2015/5/16 15:01,125.57298,64.56733
2015/5/16 14:02,125.57188,64.56755
2015/5/16 13:00,125.57174,64.56742
2015/5/16 12:01,125.57264,64.56711
2015/5/16 11:01,125.57202,64.56752
2015/5/16 10:00,125.5725,64.56718
2015/5/16 9:01,125.5715,64.56735
2015/5/16 8:00,125.57376,64.56925
2015/5/16 7:01,125.57368,64.56957
2015/5/16 6:00,125.5738,64.56955
2015/5/16 5:01,125.57374,64.56946
2015/5/16 4:03,125.57356,64.56986
2015/5/16 3:02,125.57394,64.56938
2015/5/16 2:02,125.5751,64.5679
2015/5/16 1:00,125.57524,64.56804
2015/5/16 0:00,125.5755,64.56802
2015/5/15 23:00,125.5774,64.56761
2015/5/15 22:01,125.57662,64.56723
2015/5/15 21:00,125.57734,64.56712
2015/5/15 20:02,125.57736,64.56759
2015/5/15 19:02,125.57716,64.56776
2015/5/15 18:01,125.57648,64.56904
2015/5/15 17:00,125.5775,64.5675
2015/5/15 16:01,125.57754,64.56754
2015/5/15 15:00,125.5774,64.56757
2015/5/15 14:00,125.57484,64.56962
2015/5/15 13:01,125.58244,64.5666
2015/5/15 12:01,125.58044,64.56492
2015/5/15 11:00,125.5833,64.56553
2015/5/15 10:03,125.58472,64.56607
2015/5/15 9:00,125.58398,64.56587
2015/5/15 8:01,125.58364,64.5659
2015/5/15 7:00,125.58402,64.56592
2015/5/15 6:00,125.58422,64.56595
2015/5/15 5:04,125.5834,64.56587
2015/5/15 4:00,125.58386,64.56581
2015/5/15 3:04,125.58364,64.56584
2015/5/15 1:04,125.58452,64.56584
2015/5/15 0:00,125.58412,64.56592
2015/5/14 23:00,125.58414,64.56594
2015/5/14 22:00,125.58394,64.5659
2015/5/14 21:01,125.58418,64.56596
2015/5/14 20:01,125.58384,64.56584
2015/5/14 19:02,125.58386,64.5661
2015/5/14 18:01,125.58316,64.5664
2015/5/14 17:01,125.57952,64.56759
2015/5/14 15:01,125.57632,64.56863
2015/5/14 14:02,125.57648,64.5683
2015/5/14 5:05,127.37078,63.9074
2015/5/14 4:00,127.37008,63.90646
2015/5/14 3:00,127.37014,63.9065
2015/5/14 2:01,127.3697,63.90647
2015/5/14 1:00,127.36974,63.90655
2015/5/14 0:00,127.36966,63.90657
2015/5/13 23:00,127.36976,63.90653
2015/5/13 22:01,127.36972,63.90654
2015/5/13 21:00,127.37038,63.90654
2015/5/13 20:00,127.37078,63.90662
2015/5/13 19:06,127.37034,63.90662
2015/5/13 18:00,127.37206,63.90798
2015/5/13 17:00,127.33426,63.92665
2015/5/13 16:02,127.33386,63.92802
2015/5/13 15:00,127.33284,63.92764
2015/5/13 14:02,126.88738,64.09086
2015/5/13 13:02,126.66508,64.17507
2015/5/13 12:03,126.69548,64.18628
2015/5/13 10:00,126.65684,64.26808
2015/5/13 9:01,126.65682,64.26804
2015/5/13 8:01,126.65742,64.26809
2015/5/13 7:00,126.65702,64.26823
2015/5/13 6:00,126.65686,64.26801
2015/5/13 5:04,126.65668,64.26797
2015/5/13 4:01,126.65734,64.26741
2015/5/13 3:00,126.657,64.26773
2015/5/13 2:01,126.65682,64.26693
2015/5/13 1:00,126.65692,64.26772
2015/5/13 0:00,126.65702,64.26776
2015/5/12 23:01,126.65682,64.26776
2015/5/12 21:00,126.65728,64.26765
2015/5/12 20:00,126.65664,64.26783
2015/5/12 19:03,126.65734,64.26777
2015/5/12 18:02,126.6573,64.26766
2015/5/12 17:02,126.65854,64.26751
2015/5/12 14:01,126.83194,63.15977
2015/5/12 13:02,126.83148,63.16029
2015/5/12 12:00,126.83204,63.16036
2015/5/12 11:02,126.8317,63.16053
2015/5/12 10:00,126.82956,63.15542
2015/5/12 9:01,126.82928,63.15525
2015/5/12 8:00,126.82914,63.15232
2015/5/12 7:00,126.82648,63.15194
2015/5/12 6:00,126.82648,63.15219
2015/5/12 5:01,126.82646,63.15222
2015/5/12 4:02,126.82624,63.15239
2015/5/12 3:01,126.82886,63.15239
2015/5/12 1:01,126.82884,63.15238
2015/5/12 0:00,126.82872,63.15229
2015/5/11 23:01,126.82884,63.15232
2015/5/11 22:01,126.82622,63.1522
2015/5/11 21:03,126.85174,63.17315
2015/5/11 20:01,126.84902,63.09678
2015/5/11 19:01,126.8499,63.09707
2015/5/11 18:01,126.84958,63.09709
2015/5/11 17:00,126.84904,63.09661
2015/5/11 16:00,126.8494,63.09666
2015/5/11 15:00,126.8486,63.09688
2015/5/11 14:01,126.85016,63.0968
2015/5/11 13:06,126.8493,63.09673
2015/5/10 22:02,122.88128,56.41522
2015/5/10 21:01,122.96352,55.98234
2015/5/10 20:01,123.12028,55.67535
2015/5/10 19:02,123.25728,55.53503
2015/5/10 18:03,123.25714,55.53544
2015/5/10 13:06,123.25808,55.536
2015/5/10 11:06,123.63486,55.37966
2015/5/10 9:02,123.56744,54.4941
2015/5/10 8:06,123.80046,54.08809
2015/5/10 7:04,123.77874,53.61752
2015/5/10 6:00,123.9755,53.14758
2015/5/10 5:04,123.915,52.74815
2015/5/10 4:03,124.1971,52.39124
2015/5/10 3:05,124.43936,52.03986
2015/5/10 2:04,124.59508,51.68016
2015/5/10 1:05,124.62714,51.29462
2015/5/9 18:02,123.15436,46.96363
2015/5/9 16:00,122.9848,46.37131
2015/5/9 15:02,122.98206,46.37059
2015/5/9 13:01,122.98452,46.37145
2015/5/9 12:01,122.98468,46.37101
2015/5/9 11:00,122.9857,46.37205
2015/5/9 10:00,122.98526,46.36918
2015/5/9 9:02,122.97786,46.39378
2015/5/9 8:02,122.97848,46.39471
2015/5/9 7:00,122.9785,46.39478
2015/5/9 6:03,122.97708,46.39362
2015/5/9 5:01,122.97696,46.39345
2015/5/9 4:00,122.9767,46.3937
2015/5/9 3:01,122.97638,46.39374
2015/5/9 2:00,122.9767,46.39381
2015/5/9 1:00,122.97742,46.3931
2015/5/9 0:00,122.98578,46.37181
2015/5/8 23:00,122.98498,46.37183
2015/5/8 22:01,122.98568,46.37131
2015/5/8 21:01,122.97686,46.39365
2015/5/8 20:03,122.97708,46.39373
2015/5/8 19:00,122.97722,46.39351
2015/5/8 18:00,122.98438,46.37148
2015/5/8 17:00,122.97704,46.3936
2015/5/8 16:00,122.97792,46.39393
2015/5/8 15:00,122.97742,46.39341
2015/5/8 14:00,122.98406,46.372
2015/5/8 13:01,122.9837,46.37142
2015/5/8 12:02,122.98378,46.37136
2015/5/8 11:00,122.98346,46.37142
2015/5/8 10:03,122.97672,46.39345
2015/5/8 9:01,122.97674,46.39354
2015/5/8 8:02,122.9769,46.39351
2015/5/8 7:16,122.97838,46.39265
2015/5/8 5:01,122.97712,46.3938
2015/5/8 4:00,122.97672,46.39368
2015/5/8 3:00,122.97674,46.39363
2015/5/8 2:00,122.97668,46.3937
2015/5/8 1:00,122.97674,46.39355
2015/5/8 0:00,122.97846,46.39269
2015/5/7 23:02,122.97708,46.39354
2015/5/7 22:00,122.97742,46.39344
2015/5/7 21:03,122.97828,46.39253
2015/5/7 20:00,122.97818,46.39274
2015/5/7 19:01,122.97738,46.39316
2015/5/7 18:00,122.97754,46.39305
2015/5/7 17:00,122.97754,46.39298
2015/5/7 16:00,122.97698,46.39297
2015/5/7 15:00,122.97814,46.39254
2015/5/7 14:01,122.97802,46.39224
2015/5/7 13:00,122.97786,46.3926
2015/5/7 12:02,122.97794,46.39299
2015/5/7 11:00,122.9785,46.39257
2015/5/7 10:01,122.97842,46.39257
2015/5/7 9:01,122.97808,46.39248
2015/5/7 8:02,122.97824,46.39302
2015/5/7 7:00,122.97834,46.39273
2015/5/7 6:01,122.97814,46.39266
2015/5/7 5:00,122.9773,46.39344
2015/5/7 4:00,122.97796,46.39288
2015/5/7 3:00,122.97798,46.39275
2015/5/7 2:01,122.97798,46.39265
2015/5/7 1:01,122.97794,46.39284
2015/5/7 0:00,122.97826,46.3926
2015/5/6 23:00,122.97818,46.39255
2015/5/6 22:01,122.9843,46.3715
2015/5/6 21:01,122.98316,46.37076
2015/5/6 20:11,122.98414,46.37054
2015/5/6 19:00,122.98498,46.37142
2015/5/6 18:00,122.98432,46.37113
2015/5/6 17:00,122.98526,46.37139
2015/5/6 16:01,122.98464,46.37137
2015/5/6 15:00,122.98416,46.37117
2015/5/6 14:04,122.98438,46.37127
2015/5/6 10:00,122.97708,46.39361
2015/5/6 9:00,122.977,46.39369
2015/5/6 8:01,122.9769,46.39371
2015/5/6 7:01,122.97708,46.39329
2015/5/6 6:04,122.97846,46.39265
2015/5/6 4:00,122.97826,46.39245
2015/5/6 3:01,122.97806,46.39256
2015/5/6 2:00,122.97656,46.39296
2015/5/6 1:00,122.97692,46.39292
2015/5/6 0:03,122.97706,46.39349
2015/5/5 23:05,122.97724,46.39303
2015/5/5 20:05,123.5856,47.00613
2015/5/5 19:05,123.7729,47.25109
2015/5/5 18:00,122.78942,47.33175
2015/5/5 17:01,122.03522,47.71899
2015/5/5 16:00,122.03462,47.71943
2015/5/5 15:01,122.03502,47.71825
2015/5/5 14:02,122.0355,47.72015
2015/5/5 13:00,122.03556,47.72036
2015/5/5 12:01,122.0354,47.71998
2015/5/5 11:06,122.03506,47.72158
2015/5/5 5:01,122.59778,46.87648
2015/5/5 4:03,122.63342,46.79966
2015/5/5 3:00,122.63742,46.79453
2015/5/5 2:01,122.64028,46.79076
2015/5/5 1:00,122.64138,46.78768
2015/5/5 0:00,122.64616,46.7844
2015/5/4 23:00,122.97324,46.42088
2015/5/4 22:00,122.97758,46.39336
2015/5/4 21:00,122.97726,46.39339
2015/5/4 20:00,122.97788,46.39356
2015/5/4 19:00,122.97722,46.39374
2015/5/4 18:01,122.97732,46.39305
2015/5/4 17:01,122.97778,46.39308
2015/5/4 16:02,122.97774,46.39313
2015/5/4 15:05,122.97452,46.36743
2015/5/4 14:00,122.97458,46.36749
2015/5/4 13:00,122.97462,46.36735
2015/5/4 12:03,122.97466,46.36735
2015/5/4 11:02,122.97468,46.36731
2015/5/4 8:00,122.97612,46.39334
2015/5/4 7:01,122.97868,46.3925
2015/5/4 6:04,122.97848,46.39312
2015/5/4 5:00,122.97818,46.39255
2015/5/4 4:00,122.97838,46.39283
2015/5/4 3:00,122.97814,46.39253
2015/5/4 2:01,122.97768,46.39281
2015/5/4 1:00,122.98028,46.36728
2015/5/4 0:00,122.97974,46.36721
2015/5/3 23:01,122.97982,46.36726
2015/5/3 22:00,122.97974,46.36723
2015/5/3 21:01,122.97834,46.39273
2015/5/3 20:00,122.97772,46.39296
2015/5/3 19:00,122.97672,46.39329
2015/5/3 18:00,122.977,46.39375
2015/5/3 17:01,122.98368,46.3716
2015/5/3 16:04,122.97686,46.39275
2015/5/3 15:00,122.97662,46.393
2015/5/3 14:01,122.97682,46.39422
2015/5/3 13:00,122.97684,46.39416
2015/5/3 12:02,122.97684,46.39417
2015/5/3 11:11,122.97682,46.39407
2015/5/3 10:01,122.97668,46.39408
2015/5/3 9:01,122.97778,46.39257
2015/5/3 8:00,122.97808,46.39263
2015/5/3 7:00,122.97694,46.39318
