time,lng,lat
2024/5/9 23:00,123.88105,39.8291
2024/5/9 23:00,123.88105,39.8291
2024/5/9 23:00,123.88106,39.8291
2024/5/9 23:00,123.88106,39.8291
2024/5/9 23:10,123.88106,39.82912
2024/5/9 23:10,123.88107,39.82912
2024/5/9 23:10,123.88108,39.82911
2024/5/9 23:10,123.88108,39.82911
2024/5/9 23:10,123.88108,39.82911
2024/5/9 23:10,123.88108,39.82911
2024/5/9 23:10,123.88108,39.82911
2024/5/9 23:10,123.88108,39.82911
2024/5/9 23:10,123.88108,39.82911
2024/5/9 23:10,123.88108,39.82911
2024/5/9 23:20,123.88105,39.82911
2024/5/9 23:20,123.88105,39.82911
2024/5/9 23:20,123.88105,39.82911
2024/5/9 23:20,123.88105,39.82911
2024/5/9 23:20,123.88105,39.82911
2024/5/9 23:20,123.88105,39.82911
2024/5/9 23:20,123.88105,39.82911
2024/5/9 23:20,123.88105,39.82911
2024/5/9 23:20,123.88105,39.82911
2024/5/9 23:20,123.88106,39.82911
2024/5/9 23:30,123.88101,39.8291
2024/5/9 23:30,123.88101,39.82909
2024/5/9 23:30,123.88101,39.82909
2024/5/9 23:30,123.88101,39.82909
2024/5/9 23:30,123.88101,39.82909
2024/5/9 23:30,123.88101,39.82909
2024/5/9 23:30,123.88101,39.82909
2024/5/9 23:30,123.88101,39.82909
2024/5/9 23:30,123.88101,39.82909
2024/5/9 23:30,123.88101,39.82909
2024/5/9 23:40,123.88103,39.82908
2024/5/9 23:40,123.88103,39.82908
2024/5/9 23:40,123.88103,39.82908
2024/5/9 23:40,123.88103,39.82908
2024/5/9 23:40,123.88103,39.82908
2024/5/9 23:40,123.88103,39.82908
2024/5/9 23:40,123.88103,39.82908
2024/5/9 23:40,123.88103,39.82909
2024/5/9 23:40,123.88103,39.82909
2024/5/9 23:40,123.88103,39.82909
2024/5/9 23:50,123.88105,39.82908
2024/5/9 23:50,123.88106,39.82909
2024/5/9 23:50,123.88106,39.82909
2024/5/9 23:50,123.88106,39.82909
2024/5/9 23:50,123.88106,39.82909
2024/5/9 23:50,123.88106,39.82909
2024/5/9 23:50,123.88106,39.82909
2024/5/9 23:50,123.88106,39.82908
2024/5/9 23:50,123.88106,39.82908
2024/5/9 23:50,123.88106,39.82908
2024/5/10 0:00,123.88102,39.82911
2024/5/10 0:00,123.88102,39.82911
2024/5/10 0:00,123.88102,39.82911
2024/5/10 0:00,123.88103,39.82911
2024/5/10 0:00,123.88103,39.82911
2024/5/10 0:00,123.88103,39.82911
2024/5/10 0:00,123.88103,39.82911
2024/5/10 0:00,123.88103,39.82911
2024/5/10 0:00,123.88104,39.82912
2024/5/10 0:00,123.88104,39.82912
2024/5/10 0:10,123.88104,39.82909
2024/5/10 0:10,123.88104,39.8291
2024/5/10 0:10,123.88104,39.8291
2024/5/10 0:10,123.88104,39.8291
2024/5/10 0:10,123.88104,39.8291
2024/5/10 0:10,123.88104,39.8291
2024/5/10 0:10,123.88104,39.82911
2024/5/10 0:10,123.88104,39.82911
2024/5/10 0:10,123.88101,39.8291
2024/5/10 0:10,123.88102,39.82911
2024/5/10 0:20,123.88105,39.82909
2024/5/10 0:20,123.88105,39.82909
2024/5/10 0:20,123.88105,39.82909
2024/5/10 0:20,123.88104,39.82909
2024/5/10 0:20,123.88104,39.82909
2024/5/10 0:20,123.88104,39.8291
2024/5/10 0:20,123.88104,39.8291
2024/5/10 0:20,123.88104,39.8291
2024/5/10 0:20,123.88104,39.8291
2024/5/10 0:20,123.88104,39.8291
2024/5/10 0:30,123.88102,39.82914
2024/5/10 0:30,123.88102,39.82914
2024/5/10 0:30,123.88102,39.82914
2024/5/10 0:30,123.88103,39.82913
2024/5/10 0:30,123.88103,39.82913
2024/5/10 0:30,123.88102,39.82909
2024/5/10 0:30,123.88103,39.8291
2024/5/10 0:30,123.88103,39.8291
2024/5/10 0:30,123.88102,39.82911
2024/5/10 0:30,123.88102,39.82911
2024/5/10 0:40,123.88106,39.8291
2024/5/10 0:40,123.88106,39.8291
2024/5/10 0:40,123.88106,39.8291
2024/5/10 0:40,123.88106,39.8291
2024/5/10 0:40,123.88106,39.8291
2024/5/10 0:40,123.88106,39.8291
2024/5/10 0:40,123.88105,39.8291
2024/5/10 0:40,123.88105,39.8291
2024/5/10 0:40,123.88101,39.8291
2024/5/10 0:40,123.88103,39.82911
2024/5/10 0:50,123.88106,39.82909
2024/5/10 0:50,123.88106,39.82909
2024/5/10 0:50,123.88105,39.82909
2024/5/10 0:50,123.88105,39.8291
2024/5/10 0:50,123.88105,39.8291
2024/5/10 0:50,123.88105,39.8291
2024/5/10 0:50,123.88105,39.8291
2024/5/10 0:50,123.88105,39.8291
2024/5/10 0:50,123.88104,39.8291
2024/5/10 0:50,123.88104,39.8291
2024/5/10 1:00,123.88118,39.82909
2024/5/10 1:00,123.88119,39.82909
2024/5/10 1:00,123.88122,39.82907
2024/5/10 1:00,123.8812,39.82907
2024/5/10 1:00,123.8812,39.82907
2024/5/10 1:00,123.8812,39.82906
2024/5/10 1:00,123.88119,39.82905
2024/5/10 1:00,123.88119,39.82905
2024/5/10 1:00,123.88118,39.82905
2024/5/10 1:00,123.88118,39.82905
2024/5/10 1:10,123.881,39.82911
2024/5/10 1:10,123.88101,39.82911
2024/5/10 1:10,123.88101,39.82911
2024/5/10 1:10,123.88101,39.82911
2024/5/10 1:10,123.88101,39.82911
2024/5/10 1:10,123.88101,39.8291
2024/5/10 1:10,123.88101,39.8291
2024/5/10 1:10,123.88101,39.8291
2024/5/10 1:10,123.88101,39.8291
2024/5/10 1:10,123.88101,39.8291
2024/5/10 1:20,123.88082,39.82929
2024/5/10 1:20,123.88083,39.82928
2024/5/10 1:20,123.88083,39.82928
2024/5/10 1:20,123.88083,39.82928
2024/5/10 1:20,123.88083,39.82928
2024/5/10 1:20,123.88083,39.82928
2024/5/10 1:20,123.88083,39.82927
2024/5/10 1:20,123.88083,39.82927
2024/5/10 1:20,123.88103,39.82907
2024/5/10 1:20,123.88108,39.82902
2024/5/10 1:30,123.88105,39.82907
2024/5/10 1:30,123.88105,39.82907
2024/5/10 1:30,123.88106,39.82907
2024/5/10 1:30,123.88106,39.82907
2024/5/10 1:30,123.88106,39.82906
2024/5/10 1:30,123.88106,39.82906
2024/5/10 1:30,123.88106,39.82906
2024/5/10 1:30,123.88107,39.82906
2024/5/10 1:30,123.88107,39.82906
2024/5/10 1:30,123.88107,39.82906
2024/5/10 1:40,123.88093,39.8291
2024/5/10 1:40,123.88095,39.82909
2024/5/10 1:40,123.88096,39.82908
2024/5/10 1:40,123.88097,39.82908
2024/5/10 1:40,123.88098,39.82908
2024/5/10 1:40,123.88098,39.82907
2024/5/10 1:40,123.88099,39.82907
2024/5/10 1:40,123.881,39.82907
2024/5/10 1:40,123.88114,39.82903
2024/5/10 1:40,123.88114,39.82903
2024/5/10 1:50,123.88122,39.829
2024/5/10 1:50,123.88122,39.829
2024/5/10 1:50,123.88122,39.829
2024/5/10 1:50,123.88122,39.829
2024/5/10 1:50,123.88122,39.82901
2024/5/10 1:50,123.88122,39.82901
2024/5/10 1:50,123.88122,39.82901
2024/5/10 1:50,123.88122,39.82901
2024/5/10 1:50,123.88122,39.82901
2024/5/10 1:50,123.88122,39.82901
2024/5/10 2:00,123.88127,39.82902
2024/5/10 2:00,123.88126,39.82902
2024/5/10 2:00,123.88126,39.82902
2024/5/10 2:00,123.88109,39.82908
2024/5/10 2:00,123.88109,39.82908
2024/5/10 2:00,123.88109,39.82908
2024/5/10 2:00,123.88109,39.82908
2024/5/10 2:00,123.88107,39.82908
2024/5/10 2:00,123.88106,39.82909
2024/5/10 2:00,123.88105,39.82909
2024/5/10 2:10,123.88108,39.8291
2024/5/10 2:10,123.88109,39.82908
2024/5/10 2:10,123.88109,39.82908
2024/5/10 2:10,123.8811,39.82908
2024/5/10 2:10,123.8811,39.82907
2024/5/10 2:10,123.8811,39.82907
2024/5/10 2:10,123.8811,39.82907
2024/5/10 2:10,123.8811,39.82907
2024/5/10 2:10,123.8811,39.82907
2024/5/10 2:10,123.8811,39.82907
2024/5/10 2:20,123.88103,39.82911
2024/5/10 2:20,123.88103,39.82911
2024/5/10 2:20,123.88103,39.8291
2024/5/10 2:20,123.88103,39.8291
2024/5/10 2:20,123.88103,39.8291
2024/5/10 2:20,123.88103,39.8291
2024/5/10 2:20,123.88103,39.8291
2024/5/10 2:20,123.88103,39.8291
2024/5/10 2:20,123.88104,39.8291
2024/5/10 2:20,123.88104,39.8291
2024/5/10 2:30,123.88098,39.82911
2024/5/10 2:30,123.88099,39.8291
2024/5/10 2:30,123.88099,39.8291
2024/5/10 2:30,123.881,39.8291
2024/5/10 2:30,123.881,39.8291
2024/5/10 2:30,123.881,39.8291
2024/5/10 2:30,123.881,39.8291
2024/5/10 2:30,123.881,39.8291
2024/5/10 2:30,123.881,39.8291
2024/5/10 2:30,123.88099,39.8291
2024/5/10 2:40,123.88105,39.82908
2024/5/10 2:40,123.88105,39.82908
2024/5/10 2:40,123.88105,39.82908
2024/5/10 2:40,123.88105,39.82909
2024/5/10 2:40,123.88105,39.82909
2024/5/10 2:40,123.88105,39.82909
2024/5/10 2:40,123.88105,39.82909
2024/5/10 2:40,123.88104,39.82909
2024/5/10 2:40,123.88104,39.82909
2024/5/10 2:40,123.88104,39.82909
2024/5/10 2:50,123.88102,39.82908
2024/5/10 2:50,123.88102,39.82908
2024/5/10 2:50,123.88102,39.82907
2024/5/10 2:50,123.88102,39.82907
2024/5/10 2:50,123.88102,39.82907
2024/5/10 2:50,123.88102,39.82908
2024/5/10 2:50,123.88102,39.82908
2024/5/10 2:50,123.88102,39.82908
2024/5/10 2:50,123.88102,39.82908
2024/5/10 2:50,123.88102,39.82908
2024/5/10 3:00,123.881,39.8291
2024/5/10 3:00,123.88102,39.82909
2024/5/10 3:00,123.88102,39.82909
2024/5/10 3:00,123.88101,39.82908
2024/5/10 3:00,123.88102,39.82909
2024/5/10 3:00,123.88102,39.82909
2024/5/10 3:00,123.88102,39.82909
2024/5/10 3:00,123.88102,39.82909
2024/5/10 3:00,123.88102,39.82909
2024/5/10 3:00,123.88103,39.82909
2024/5/10 3:10,123.88102,39.82909
2024/5/10 3:10,123.88102,39.82909
2024/5/10 3:10,123.88102,39.82909
2024/5/10 3:10,123.88102,39.82909
2024/5/10 3:10,123.88102,39.82909
2024/5/10 3:10,123.88102,39.82909
2024/5/10 3:10,123.88102,39.82909
2024/5/10 3:10,123.88102,39.82909
2024/5/10 3:10,123.88103,39.82909
2024/5/10 3:10,123.88103,39.82909
2024/5/10 3:20,123.88103,39.82907
2024/5/10 3:20,123.88104,39.82907
2024/5/10 3:20,123.88105,39.82907
2024/5/10 3:20,123.88105,39.82907
2024/5/10 3:20,123.88105,39.82907
2024/5/10 3:20,123.88105,39.82907
2024/5/10 3:20,123.88105,39.82907
2024/5/10 3:20,123.88105,39.82907
2024/5/10 3:20,123.88106,39.82908
2024/5/10 3:20,123.88106,39.82908
2024/5/10 3:40,123.88104,39.82909
2024/5/10 3:40,123.88104,39.8291
2024/5/10 3:40,123.88104,39.8291
2024/5/10 3:40,123.88104,39.8291
2024/5/10 3:40,123.88104,39.8291
2024/5/10 3:40,123.88104,39.8291
2024/5/10 3:40,123.88104,39.8291
2024/5/10 3:40,123.88104,39.8291
2024/5/10 3:40,123.88104,39.8291
2024/5/10 3:40,123.88104,39.8291
2024/5/10 4:00,123.88106,39.82907
2024/5/10 4:00,123.88106,39.82908
2024/5/10 4:00,123.88105,39.82909
2024/5/10 4:00,123.88105,39.82909
2024/5/10 4:00,123.88105,39.82909
2024/5/10 4:00,123.88105,39.82909
2024/5/10 4:00,123.88105,39.8291
2024/5/10 4:00,123.88105,39.8291
2024/5/10 4:00,123.88105,39.8291
2024/5/10 4:00,123.88105,39.8291
2024/5/10 4:20,123.88107,39.82908
2024/5/10 4:20,123.88106,39.82908
2024/5/10 4:20,123.88106,39.82908
2024/5/10 4:20,123.88106,39.82908
2024/5/10 4:20,123.88106,39.82908
2024/5/10 4:20,123.88106,39.82908
2024/5/10 4:20,123.88106,39.82908
2024/5/10 4:20,123.88106,39.82908
2024/5/10 4:20,123.88106,39.82908
2024/5/10 4:20,123.88106,39.82908
2024/5/10 4:40,123.88111,39.82896
2024/5/10 4:40,123.88112,39.82895
2024/5/10 4:40,123.88113,39.82895
2024/5/10 4:40,123.88113,39.82895
2024/5/10 4:40,123.88113,39.82895
2024/5/10 4:40,123.88113,39.82895
2024/5/10 4:40,123.88113,39.82895
2024/5/10 4:40,123.88113,39.82895
2024/5/10 4:40,123.88113,39.82895
2024/5/10 4:40,123.88113,39.82895
2024/5/10 5:00,123.88118,39.82927
2024/5/10 5:00,123.88118,39.82928
2024/5/10 5:00,123.88118,39.82928
2024/5/10 5:00,123.88118,39.82928
2024/5/10 5:00,123.88118,39.82928
2024/5/10 5:00,123.88118,39.82928
2024/5/10 5:00,123.88118,39.82928
2024/5/10 5:00,123.88118,39.82928
2024/5/10 5:00,123.88118,39.82928
2024/5/10 5:00,123.88118,39.82928
2024/5/10 5:20,123.88105,39.82927
2024/5/10 5:20,123.88105,39.82927
2024/5/10 5:20,123.88105,39.82927
2024/5/10 5:20,123.88104,39.82927
2024/5/10 5:20,123.88104,39.82927
2024/5/10 5:20,123.88104,39.82927
2024/5/10 5:20,123.88104,39.82927
2024/5/10 5:20,123.88104,39.82927
2024/5/10 5:20,123.88104,39.82927
2024/5/10 5:20,123.88103,39.82927
2024/5/10 5:40,123.88119,39.82903
2024/5/10 5:40,123.8812,39.82902
2024/5/10 5:40,123.8812,39.82901
2024/5/10 5:40,123.88119,39.82901
2024/5/10 5:40,123.8812,39.82901
2024/5/10 5:40,123.8812,39.82901
2024/5/10 5:40,123.88119,39.829
2024/5/10 5:40,123.88119,39.829
2024/5/10 5:40,123.88119,39.829
2024/5/10 5:40,123.88119,39.82901
2024/5/10 6:00,123.8811,39.82958
2024/5/10 6:00,123.88109,39.82958
2024/5/10 6:00,123.88109,39.82959
2024/5/10 6:00,123.88109,39.82959
2024/5/10 6:00,123.88108,39.82959
2024/5/10 6:00,123.88108,39.82959
2024/5/10 6:00,123.88108,39.82959
2024/5/10 6:00,123.88108,39.82959
2024/5/10 6:00,123.88108,39.82959
2024/5/10 6:00,123.88108,39.82959
2024/5/10 6:20,123.88103,39.82943
2024/5/10 6:20,123.88103,39.82943
2024/5/10 6:20,123.88103,39.82943
2024/5/10 6:20,123.88103,39.82943
2024/5/10 6:20,123.88103,39.82943
2024/5/10 6:20,123.88103,39.82943
2024/5/10 6:20,123.88103,39.82943
2024/5/10 6:20,123.88103,39.82943
2024/5/10 6:20,123.88103,39.82943
2024/5/10 6:20,123.88103,39.82943
2024/5/10 6:40,123.88103,39.82926
2024/5/10 6:40,123.8811,39.82919
2024/5/10 6:40,123.88106,39.82921
2024/5/10 6:40,123.88107,39.82921
2024/5/10 6:40,123.88107,39.8292
2024/5/10 6:40,123.88106,39.82919
2024/5/10 6:40,123.88107,39.82919
2024/5/10 6:40,123.88107,39.82919
2024/5/10 6:40,123.88107,39.82919
2024/5/10 6:40,123.88106,39.82919
2024/5/10 7:00,123.88099,39.82913
2024/5/10 7:00,123.88098,39.82913
2024/5/10 7:00,123.88099,39.82914
2024/5/10 7:00,123.88099,39.82914
2024/5/10 7:00,123.88099,39.82914
2024/5/10 7:00,123.88099,39.82914
2024/5/10 7:00,123.88099,39.82913
2024/5/10 7:00,123.88099,39.82913
2024/5/10 7:00,123.88099,39.82913
2024/5/10 7:00,123.88099,39.82913
2024/5/10 7:20,123.88104,39.82909
2024/5/10 7:20,123.88104,39.82909
2024/5/10 7:20,123.88104,39.82909
2024/5/10 7:20,123.88104,39.82909
2024/5/10 7:20,123.88104,39.82909
2024/5/10 7:20,123.88104,39.82909
2024/5/10 7:20,123.88104,39.82909
2024/5/10 7:20,123.88105,39.82909
2024/5/10 7:20,123.88105,39.82909
2024/5/10 7:20,123.88105,39.82909
2024/5/10 7:40,123.881,39.82928
2024/5/10 7:40,123.88101,39.82928
2024/5/10 7:40,123.88101,39.82928
2024/5/10 7:40,123.88101,39.82928
2024/5/10 7:40,123.88099,39.8293
2024/5/10 7:40,123.88098,39.82932
2024/5/10 7:40,123.88097,39.82933
2024/5/10 7:40,123.88097,39.82933
2024/5/10 7:40,123.88098,39.82933
2024/5/10 7:40,123.88098,39.82933
2024/5/10 8:00,123.88101,39.82911
2024/5/10 8:00,123.88101,39.82911
2024/5/10 8:00,123.88101,39.82911
2024/5/10 8:00,123.88101,39.82911
2024/5/10 8:00,123.88102,39.82911
2024/5/10 8:00,123.88102,39.82911
2024/5/10 8:00,123.88102,39.82911
2024/5/10 8:00,123.88102,39.82911
2024/5/10 8:00,123.88102,39.82911
2024/5/10 8:00,123.88103,39.82911
2024/5/10 8:20,123.88102,39.82926
2024/5/10 8:20,123.88102,39.82927
2024/5/10 8:20,123.88102,39.82927
2024/5/10 8:20,123.88102,39.82927
2024/5/10 8:20,123.88102,39.82927
2024/5/10 8:20,123.88102,39.82927
2024/5/10 8:20,123.88102,39.82927
2024/5/10 8:20,123.88102,39.82927
2024/5/10 8:20,123.88103,39.82927
2024/5/10 8:20,123.88103,39.82927
2024/5/10 8:40,123.88112,39.82926
2024/5/10 8:40,123.88111,39.82926
2024/5/10 8:40,123.88109,39.82926
2024/5/10 8:40,123.88108,39.82926
2024/5/10 8:40,123.88107,39.82927
2024/5/10 8:40,123.88106,39.82927
2024/5/10 8:40,123.88106,39.82927
2024/5/10 8:40,123.88105,39.82927
2024/5/10 8:40,123.88105,39.82927
2024/5/10 8:40,123.88105,39.82927
2024/5/10 9:00,123.88099,39.8294
2024/5/10 9:00,123.88099,39.8294
2024/5/10 9:00,123.88099,39.8294
2024/5/10 9:00,123.88099,39.8294
2024/5/10 9:00,123.88099,39.8294
2024/5/10 9:00,123.881,39.8294
2024/5/10 9:00,123.881,39.8294
2024/5/10 9:00,123.881,39.8294
2024/5/10 9:00,123.881,39.8294
2024/5/10 9:00,123.881,39.8294
2024/5/10 9:20,123.90279,39.83505
2024/5/10 9:20,123.90294,39.83514
2024/5/10 9:20,123.90312,39.83521
2024/5/10 9:20,123.90332,39.83527
2024/5/10 9:20,123.90354,39.8353
2024/5/10 9:20,123.90372,39.83538
2024/5/10 9:20,123.9039,39.83544
2024/5/10 9:20,123.90409,39.83549
2024/5/10 9:20,123.90427,39.83551
2024/5/10 9:20,123.90443,39.83549
2024/5/10 9:40,123.94124,39.83074
2024/5/10 9:40,123.94124,39.83075
2024/5/10 9:40,123.94125,39.83073
2024/5/10 9:40,123.94122,39.83077
2024/5/10 9:40,123.94123,39.83077
2024/5/10 9:40,123.94124,39.83077
2024/5/10 9:40,123.94121,39.8308
2024/5/10 9:40,123.94121,39.83081
2024/5/10 9:40,123.94121,39.8308
2024/5/10 9:40,123.94121,39.83081
2024/5/10 10:00,123.94141,39.83065
2024/5/10 10:00,123.9414,39.83065
2024/5/10 10:00,123.94141,39.83064
2024/5/10 10:00,123.94141,39.83064
2024/5/10 10:00,123.94141,39.83064
2024/5/10 10:00,123.94141,39.83064
2024/5/10 10:00,123.94141,39.83064
2024/5/10 10:00,123.94141,39.83064
2024/5/10 10:00,123.94141,39.83064
2024/5/10 10:00,123.94141,39.83064
2024/5/10 10:20,123.94144,39.83068
2024/5/10 10:20,123.94143,39.83068
2024/5/10 10:20,123.94143,39.83067
2024/5/10 10:20,123.94143,39.83067
2024/5/10 10:20,123.94142,39.83067
2024/5/10 10:20,123.94142,39.83067
2024/5/10 10:20,123.94142,39.83067
2024/5/10 10:20,123.94142,39.83067
2024/5/10 10:20,123.94142,39.83067
2024/5/10 10:20,123.94142,39.83067
2024/5/10 10:40,123.94143,39.83065
2024/5/10 10:40,123.94143,39.83064
2024/5/10 10:40,123.94143,39.83064
2024/5/10 10:40,123.94144,39.83063
2024/5/10 10:40,123.94144,39.83063
2024/5/10 10:40,123.94144,39.83062
2024/5/10 10:40,123.94144,39.83062
2024/5/10 10:40,123.94144,39.83062
2024/5/10 10:40,123.94144,39.83061
2024/5/10 10:40,123.94144,39.83061
2024/5/10 11:00,123.94193,39.83078
2024/5/10 11:00,123.94192,39.83077
2024/5/10 11:00,123.94192,39.83077
2024/5/10 11:00,123.94192,39.83077
2024/5/10 11:00,123.94192,39.83077
2024/5/10 11:00,123.94192,39.83077
2024/5/10 11:00,123.94192,39.83077
2024/5/10 11:00,123.94193,39.83077
2024/5/10 11:00,123.94193,39.83077
2024/5/10 11:00,123.94193,39.83078
2024/5/10 11:20,123.94195,39.83081
2024/5/10 11:20,123.94195,39.83081
2024/5/10 11:20,123.94195,39.8308
2024/5/10 11:20,123.94195,39.8308
2024/5/10 11:20,123.94195,39.8308
2024/5/10 11:20,123.94195,39.8308
2024/5/10 11:20,123.94196,39.8308
2024/5/10 11:20,123.94196,39.8308
2024/5/10 11:20,123.94196,39.8308
2024/5/10 11:20,123.94195,39.8308
2024/5/10 11:40,123.94195,39.83075
2024/5/10 11:40,123.94194,39.83075
2024/5/10 11:40,123.94194,39.83075
2024/5/10 11:40,123.94194,39.83075
2024/5/10 11:40,123.94194,39.83075
2024/5/10 11:40,123.94194,39.83076
2024/5/10 11:40,123.94194,39.83076
2024/5/10 11:40,123.94194,39.83076
2024/5/10 11:40,123.94194,39.83076
2024/5/10 11:40,123.94194,39.83076
2024/5/10 12:00,123.94195,39.83081
2024/5/10 12:00,123.94195,39.83081
2024/5/10 12:00,123.94195,39.83081
2024/5/10 12:00,123.94195,39.8308
2024/5/10 12:00,123.94195,39.8308
2024/5/10 12:00,123.94195,39.8308
2024/5/10 12:00,123.94195,39.8308
2024/5/10 12:00,123.94195,39.8308
2024/5/10 12:00,123.94195,39.8308
2024/5/10 12:00,123.94195,39.8308
2024/5/10 12:20,123.94194,39.83081
2024/5/10 12:20,123.94194,39.83081
2024/5/10 12:20,123.94194,39.8308
2024/5/10 12:20,123.94194,39.8308
2024/5/10 12:20,123.94194,39.8308
2024/5/10 12:20,123.94194,39.8308
2024/5/10 12:20,123.94194,39.8308
2024/5/10 12:20,123.94194,39.8308
2024/5/10 12:20,123.94194,39.8308
2024/5/10 12:20,123.94194,39.8308
2024/5/10 12:40,123.94195,39.8308
2024/5/10 12:40,123.94195,39.83079
2024/5/10 12:40,123.94195,39.83079
2024/5/10 12:40,123.94195,39.83079
2024/5/10 12:40,123.94195,39.8308
2024/5/10 12:40,123.94195,39.8308
2024/5/10 12:40,123.94195,39.8308
2024/5/10 12:40,123.94195,39.8308
2024/5/10 12:40,123.94195,39.8308
2024/5/10 12:40,123.94195,39.8308
2024/5/10 13:00,123.94198,39.8308
2024/5/10 13:00,123.94197,39.83081
2024/5/10 13:00,123.94196,39.83082
2024/5/10 13:00,123.94196,39.83082
2024/5/10 13:00,123.94195,39.83082
2024/5/10 13:00,123.94195,39.83083
2024/5/10 13:00,123.94196,39.83082
2024/5/10 13:00,123.94196,39.83081
2024/5/10 13:00,123.94196,39.83081
2024/5/10 13:00,123.94196,39.83081
2024/5/10 13:20,123.94161,39.83082
2024/5/10 13:20,123.94161,39.83082
2024/5/10 13:20,123.94161,39.83082
2024/5/10 13:20,123.94161,39.83082
2024/5/10 13:20,123.94161,39.83082
2024/5/10 13:20,123.94161,39.83082
2024/5/10 13:20,123.9416,39.83082
2024/5/10 13:20,123.9416,39.83082
2024/5/10 13:20,123.9416,39.83082
2024/5/10 13:20,123.9416,39.83083
2024/5/10 13:40,123.94191,39.83107
2024/5/10 13:40,123.9419,39.83107
2024/5/10 13:40,123.9419,39.83107
2024/5/10 13:40,123.94189,39.83107
2024/5/10 13:40,123.94189,39.83108
2024/5/10 13:40,123.94189,39.83108
2024/5/10 13:40,123.94189,39.83108
2024/5/10 13:40,123.94189,39.83108
2024/5/10 13:40,123.94188,39.83108
2024/5/10 13:40,123.94188,39.83108
2024/5/10 14:00,123.94183,39.83111
2024/5/10 14:00,123.94183,39.83111
2024/5/10 14:00,123.94182,39.83111
2024/5/10 14:00,123.94182,39.83111
2024/5/10 14:00,123.94182,39.83111
2024/5/10 14:00,123.94182,39.83111
2024/5/10 14:00,123.94182,39.83111
